machine_id,timestamp,vibration,sound,temperature,state,health_score,risk_level,trend,anomaly,probable_fault,recommendation
M001,"2026-08-17 14:28:27",1.625,223.986,29.000,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:29",1.851,230.801,29.000,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:31",1.664,262.758,29.000,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:28:33",1.837,207.539,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:35",1.898,284.109,29.000,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:37",1.824,239.568,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:39",1.616,250.888,29.000,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:41",1.443,251.472,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:44",1.879,260.458,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:28:46",2.061,196.541,28.750,WARNING_VIBRATION,72.00,MEDIUM,STABLE,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:28:48",1.677,228.791,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:50",1.480,233.756,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:52",1.882,229.464,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:28:54",1.649,239.921,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:56",1.484,249.108,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:28:58",1.585,269.499,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:00",1.689,283.589,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:02",1.721,282.620,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:04",1.833,307.500,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:06",2.023,231.068,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:08",1.779,248.520,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:11",1.776,279.312,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:13",1.665,287.414,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:15",1.670,262.958,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:17",1.779,263.607,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:19",1.504,296.766,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:21",1.924,225.007,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:23",1.951,268.059,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:25",1.619,232.475,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:27",1.772,285.351,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:29",2.242,237.501,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:31",1.795,234.004,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:33",2.114,236.460,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:36",1.588,350.106,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:38",1.787,333.986,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:40",1.702,284.295,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:42",1.668,275.105,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:44",1.853,366.031,28.750,WARNING_SOUND,72.00,MEDIUM,FALLING,1,MECHANICAL_ABNORMALITY,"Inspect mechanical components and sound sources."
M001,"2026-08-17 14:29:46",1.516,356.355,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:48",1.943,268.843,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:50",2.071,251.337,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:52",1.776,238.773,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:54",2.273,210.460,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:29:56",2.292,255.472,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:29:58",1.979,248.708,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:00",1.694,264.436,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:03",2.061,221.665,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:05",1.879,232.466,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:07",1.696,273.134,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:09",1.562,272.070,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:11",1.731,232.141,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:13",1.822,248.273,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:15",1.789,306.136,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:17",2.026,250.103,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:19",1.894,306.546,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:21",1.681,351.416,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:23",1.891,292.459,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:25",1.751,240.771,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:28",1.679,227.817,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:30",1.743,266.043,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:32",1.798,263.254,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:34",1.609,363.827,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:36",1.710,264.170,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:38",1.710,272.337,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:40",2.109,259.141,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:42",1.429,250.195,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:44",1.684,242.945,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:46",1.967,252.379,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:48",1.782,270.248,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:50",1.567,335.694,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:52",1.422,257.252,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:55",1.947,255.093,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:30:57",1.677,301.626,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:30:59",1.373,251.931,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:01",1.643,224.294,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:03",1.434,228.744,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:05",1.396,258.066,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:07",2.324,270.825,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:09",1.817,241.921,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:11",2.111,256.399,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:13",1.797,248.557,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:15",1.850,239.564,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:17",1.298,210.098,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:20",1.853,239.531,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:22",1.371,258.858,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:24",1.404,211.315,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:26",1.446,230.486,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:28",1.858,234.933,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:30",1.620,220.725,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:32",2.217,230.001,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:34",1.930,237.605,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:36",1.892,244.454,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:38",2.087,235.039,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:40",1.503,233.027,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:42",1.775,222.833,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:44",2.154,236.738,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:47",2.046,224.448,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:49",1.800,226.635,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:51",1.367,247.897,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:53",1.492,237.027,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:55",1.801,252.023,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:31:57",2.175,241.281,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:31:59",2.039,243.438,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:01",1.682,224.387,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:03",2.129,235.384,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:05",1.639,245.979,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:07",1.604,245.126,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:09",1.913,223.444,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:12",1.939,268.922,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:14",2.506,242.648,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:16",1.602,239.221,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:18",1.646,217.097,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:20",1.582,244.101,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:22",1.531,241.426,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:24",1.713,233.971,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:26",1.647,250.531,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:28",2.065,240.236,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:30",1.900,248.805,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:32",2.196,211.649,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:34",2.059,220.914,28.750,WARNING_VIBRATION,72.00,MEDIUM,STABLE,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:37",1.832,237.223,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:39",1.436,242.499,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:41",1.801,219.835,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:43",1.296,240.890,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:45",1.508,197.597,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:47",2.019,292.889,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:49",1.553,231.833,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:51",1.903,263.219,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:53",1.675,289.332,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:32:55",1.944,270.539,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:57",1.928,254.192,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:32:59",1.839,222.428,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:01",1.927,241.001,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:04",1.546,221.015,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:06",1.553,225.850,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:08",1.521,260.645,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:10",1.856,235.875,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:12",1.754,226.993,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:14",2.444,221.920,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:16",2.054,276.084,28.750,WARNING_VIBRATION,72.00,MEDIUM,STABLE,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:18",2.761,246.039,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:20",2.008,255.568,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:22",2.013,217.373,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:24",2.032,233.960,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:26",2.100,256.892,28.750,WARNING_VIBRATION,72.00,MEDIUM,STABLE,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:29",2.131,214.039,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:31",1.894,231.429,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:33",1.848,217.271,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:35",1.880,243.129,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:37",2.162,277.433,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:39",2.068,287.098,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:41",1.896,237.668,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:43",1.647,232.313,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:45",1.819,258.184,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:47",1.860,262.699,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:49",1.589,231.564,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:51",1.687,247.715,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:53",2.008,227.953,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:33:56",1.883,200.225,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:33:58",1.881,230.666,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:00",1.895,259.983,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:02",1.740,245.233,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:04",1.737,233.147,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:06",2.430,309.072,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:08",2.063,321.921,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:10",1.842,323.474,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:12",1.861,334.379,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:14",2.074,305.815,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:16",1.817,341.329,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:18",1.933,309.855,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:21",2.083,298.610,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:23",2.347,331.711,28.750,WARNING_VIBRATION,72.00,MEDIUM,STABLE,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:25",1.731,323.814,28.750,CRITICAL_VIB_SOUND,50.00,HIGH,FALLING,1,LOOSE_COMPONENT,"Inspect and secure loose components."
M001,"2026-08-17 14:34:27",1.873,322.235,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:29",1.992,243.622,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:31",1.950,275.382,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:33",2.023,255.397,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:36",1.931,248.177,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:37",1.923,242.210,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:39",1.723,249.748,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:41",1.858,246.998,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:43",1.714,216.284,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:45",1.682,250.890,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:48",1.544,257.571,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:50",1.847,231.364,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:52",2.119,241.575,28.750,WARNING_VIBRATION,72.00,MEDIUM,FALLING,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:54",2.122,212.102,28.750,WARNING_VIBRATION,72.00,MEDIUM,STABLE,1,EXCESSIVE_VIBRATION,"Inspect motor and rotating components."
M001,"2026-08-17 14:34:56",1.835,255.288,28.750,NORMAL,100.00,LOW,RISING,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:34:58",1.861,220.655,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
M001,"2026-08-17 14:35:00",1.731,250.149,28.750,NORMAL,100.00,LOW,STABLE,0,NONE,"Continue normal monitoring."
